"","names","studyName","germplasmDbId","trait","predicted.value","std.error"
"7121","19-13737","Aug_Scb_20","239412","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7122","19-13744","Aug_Scb_20","239413","FHB.plant.response...1.9.response.scale.",5,1.5716759915261
"7123","19-13748","Aug_Scb_20","239414","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7124","19-13752","Aug_Scb_20","239415","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7125","19-13778","Aug_Scb_20","239416","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7126","19-13801","Aug_Scb_20","239417","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7128","19-13837","Aug_Scb_20","239419","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7131","19-13905","Aug_Scb_20","239422","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7132","19-13925","Aug_Scb_20","239423","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7133","19-13936","Aug_Scb_20","239424","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7134","19-13942","Aug_Scb_20","239425","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7135","19-13948","Aug_Scb_20","239426","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7140","19-13961","Aug_Scb_20","239431","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7141","19-13965","Aug_Scb_20","239432","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7142","19-13972","Aug_Scb_20","239433","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7144","19-13978","Aug_Scb_20","239435","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7151","19-14221","Aug_Scb_20","239442","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7152","19-14226","Aug_Scb_20","239443","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7156","19-14355","Aug_Scb_20","239447","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7157","19-14359","Aug_Scb_20","239448","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7160","19-14441","Aug_Scb_20","239451","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7161","19-14457","Aug_Scb_20","239452","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7162","19-14461","Aug_Scb_20","239453","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7163","19-14471","Aug_Scb_20","239454","FHB.plant.response...1.9.response.scale.",5,1.5716759915261
"7166","19-14513","Aug_Scb_20","239457","FHB.plant.response...1.9.response.scale.",5,1.5716759915261
"7169","19-14605","Aug_Scb_20","239460","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7171","19-14617","Aug_Scb_20","239462","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7173","19-14641","Aug_Scb_20","239464","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7175","19-14658","Aug_Scb_20","239466","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7178","19-14713","Aug_Scb_20","239469","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7179","19-14717","Aug_Scb_20","239470","FHB.plant.response...1.9.response.scale.",5,1.5716759915261
"7184","19-14845","Aug_Scb_20","239475","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7185","19-14856","Aug_Scb_20","239476","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7186","19-14925","Aug_Scb_20","239477","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7188","19-14933","Aug_Scb_20","239479","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7192","19-15009","Aug_Scb_20","239483","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7193","19-15014","Aug_Scb_20","239484","FHB.plant.response...1.9.response.scale.",5,1.5716759915261
"7194","19-15017","Aug_Scb_20","239485","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7195","19-15033","Aug_Scb_20","239486","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7198","19-15150","Aug_Scb_20","239489","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7199","19-15159","Aug_Scb_20","239490","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7201","19-15201","Aug_Scb_20","239492","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7203","19-15209","Aug_Scb_20","239494","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7206","19-15228","Aug_Scb_20","239497","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7207","19-15231","Aug_Scb_20","239498","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7208","19-15254","Aug_Scb_20","239499","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7209","19-15317","Aug_Scb_20","239500","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7210","19-15327","Aug_Scb_20","239501","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7211","19-15330","Aug_Scb_20","239502","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7212","19-15333","Aug_Scb_20","239503","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7213","19-15338","Aug_Scb_20","239504","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7214","19-15344","Aug_Scb_20","239505","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7215","19-15466","Aug_Scb_20","239506","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7216","19-15472","Aug_Scb_20","239507","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7217","19-15477","Aug_Scb_20","239508","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7218","19-1551","Aug_Scb_20","239509","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7220","19-15712","Aug_Scb_20","239511","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7221","19-15728","Aug_Scb_20","239512","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7222","19-15730","Aug_Scb_20","239513","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7226","19-15751","Aug_Scb_20","239517","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7227","19-15928","Aug_Scb_20","239518","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7229","19-15936","Aug_Scb_20","239520","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7235","19-1603","Aug_Scb_20","239526","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7240","19-16059","Aug_Scb_20","239531","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7241","19-16064","Aug_Scb_20","239532","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7242","19-16068","Aug_Scb_20","239533","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7244","19-16107","Aug_Scb_20","239535","FHB.plant.response...1.9.response.scale.",5,1.5716759915261
"7246","19-16129","Aug_Scb_20","239537","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7247","19-16136","Aug_Scb_20","239538","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7248","19-16139","Aug_Scb_20","239539","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7249","19-16142","Aug_Scb_20","239540","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7250","19-16145","Aug_Scb_20","239541","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7251","19-16152","Aug_Scb_20","239542","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7252","19-16176","Aug_Scb_20","239543","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7254","19-16202","Aug_Scb_20","239545","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7257","19-16209","Aug_Scb_20","239548","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7258","19-16235","Aug_Scb_20","239549","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7263","19-16279","Aug_Scb_20","239554","FHB.plant.response...1.9.response.scale.",0.999999999999998,1.5716759915261
"7264","19-16306","Aug_Scb_20","239555","FHB.plant.response...1.9.response.scale.",0.999999999999998,1.5716759915261
"7265","19-16312","Aug_Scb_20","239556","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7266","19-16325","Aug_Scb_20","239557","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7267","19-16335","Aug_Scb_20","239558","FHB.plant.response...1.9.response.scale.",0.999999999999998,1.5716759915261
"7268","19-16339","Aug_Scb_20","239559","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7271","19-16364","Aug_Scb_20","239562","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7272","19-16368","Aug_Scb_20","239563","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7273","19-16371","Aug_Scb_20","239564","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7274","19-16376","Aug_Scb_20","239565","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7275","19-16404","Aug_Scb_20","239566","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7278","19-16421","Aug_Scb_20","239569","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7280","19-16533","Aug_Scb_20","239571","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7281","19-16605","Aug_Scb_20","239572","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7282","19-16636","Aug_Scb_20","239573","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7284","19-16737","Aug_Scb_20","239575","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7286","19-16848","Aug_Scb_20","239577","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7287","19-16856","Aug_Scb_20","239578","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7288","19-16860","Aug_Scb_20","239579","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7289","19-16878","Aug_Scb_20","239580","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7290","19-16953","Aug_Scb_20","239581","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7291","19-17009","Aug_Scb_20","239582","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7292","19-17038","Aug_Scb_20","239583","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7293","19-17041","Aug_Scb_20","239584","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7294","19-17043","Aug_Scb_20","239585","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7295","19-17048","Aug_Scb_20","239586","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7296","19-17051","Aug_Scb_20","239587","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7298","19-17053","Aug_Scb_20","239589","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7301","19-17201","Aug_Scb_20","239592","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7302","19-17212","Aug_Scb_20","239593","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7303","19-17237","Aug_Scb_20","239594","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7307","19-17333","Aug_Scb_20","239598","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7308","19-17354","Aug_Scb_20","239599","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7310","19-17467","Aug_Scb_20","239601","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7311","19-17548","Aug_Scb_20","239604","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7313","19-17569","Aug_Scb_20","239606","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7314","19-17603","Aug_Scb_20","239607","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7316","19-17649","Aug_Scb_20","239609","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7317","19-17662","Aug_Scb_20","239610","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7318","19-17674","Aug_Scb_20","239611","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7319","19-17675","Aug_Scb_20","239612","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7320","19-17702","Aug_Scb_20","239613","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7321","19-17710","Aug_Scb_20","239614","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7322","19-17721","Aug_Scb_20","239615","FHB.plant.response...1.9.response.scale.",0.999999999999998,1.5716759915261
"7325","19-17813","Aug_Scb_20","239619","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7326","19-17815","Aug_Scb_20","239620","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7327","19-17817","Aug_Scb_20","239621","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7328","19-17823","Aug_Scb_20","239622","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7329","19-17828","Aug_Scb_20","239623","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7330","19-17829","Aug_Scb_20","239624","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7331","19-17929","Aug_Scb_20","239625","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7332","19-17932","Aug_Scb_20","239626","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7333","19-17946","Aug_Scb_20","239627","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7334","19-18024","Aug_Scb_20","239628","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7335","19-18033","Aug_Scb_20","239629","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7337","19-18141","Aug_Scb_20","239631","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7338","19-18142","Aug_Scb_20","239632","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7339","19-18145","Aug_Scb_20","239633","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7340","19-18151","Aug_Scb_20","239634","FHB.plant.response...1.9.response.scale.",0.999999999999998,1.5716759915261
"7341","19-18152","Aug_Scb_20","239635","FHB.plant.response...1.9.response.scale.",0.999999999999997,1.5716759915261
"7342","19-18153","Aug_Scb_20","239636","FHB.plant.response...1.9.response.scale.",0.999999999999997,1.5716759915261
"7343","19-18156","Aug_Scb_20","239637","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7344","19-18157","Aug_Scb_20","239638","FHB.plant.response...1.9.response.scale.",0.999999999999997,1.5716759915261
"7345","19-18326","Aug_Scb_20","239639","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7346","19-18328","Aug_Scb_20","239640","FHB.plant.response...1.9.response.scale.",0.999999999999997,1.5716759915261
"7347","19-18329","Aug_Scb_20","239641","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7348","19-18721","Aug_Scb_20","239642","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7349","19-18725","Aug_Scb_20","239643","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7350","19-18813","Aug_Scb_20","239644","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7351","19-18826","Aug_Scb_20","239645","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7352","19-18830","Aug_Scb_20","239646","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7353","19-18832","Aug_Scb_20","239647","FHB.plant.response...1.9.response.scale.",1.99999999999999,1.5716759915261
"7354","19-18837","Aug_Scb_20","239648","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7355","19-18865","Aug_Scb_20","239649","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7359","19-18905","Aug_Scb_20","239653","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7360","19-18906","Aug_Scb_20","239654","FHB.plant.response...1.9.response.scale.",2.99999999999999,1.5716759915261
"7361","19-18907","Aug_Scb_20","239655","FHB.plant.response...1.9.response.scale.",2.99999999999999,1.5716759915261
"7363","19-18938","Aug_Scb_20","239657","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7364","19-18954","Aug_Scb_20","239658","FHB.plant.response...1.9.response.scale.",3.99999999999999,1.5716759915261
"7365","19-18957","Aug_Scb_20","239659","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7366","19-18958","Aug_Scb_20","239660","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7367","19-18972","Aug_Scb_20","239661","FHB.plant.response...1.9.response.scale.",2.99999999999999,1.5716759915261
"7368","19-19146","Aug_Scb_20","239662","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7369","19-19159","Aug_Scb_20","239663","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7370","19-19160","Aug_Scb_20","239664","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7371","19-19172","Aug_Scb_20","239665","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7372","19-19205","Aug_Scb_20","239666","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7373","19-19217","Aug_Scb_20","239667","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7374","19-19221","Aug_Scb_20","239668","FHB.plant.response...1.9.response.scale.",2.99999999999999,1.5716759915261
"7375","19-19225","Aug_Scb_20","239669","FHB.plant.response...1.9.response.scale.",0.999999999999997,1.5716759915261
"7376","19-19226","Aug_Scb_20","239670","FHB.plant.response...1.9.response.scale.",3.99999999999999,1.5716759915261
"7379","19-19258","Aug_Scb_20","239673","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7382","19-19276","Aug_Scb_20","239676","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7383","19-19324","Aug_Scb_20","239677","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7384","19-19327","Aug_Scb_20","239678","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7385","19-19341","Aug_Scb_20","239679","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7386","19-19413","Aug_Scb_20","239680","FHB.plant.response...1.9.response.scale.",0.999999999999997,1.5716759915261
"7387","19-19528","Aug_Scb_20","239681","FHB.plant.response...1.9.response.scale.",2.99999999999999,1.5716759915261
"7388","19-19533","Aug_Scb_20","239682","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7389","19-19542","Aug_Scb_20","239683","FHB.plant.response...1.9.response.scale.",3.99999999999999,1.5716759915261
"7390","19-19543","Aug_Scb_20","239684","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7391","19-19546","Aug_Scb_20","239685","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7394","19-19810","Aug_Scb_20","239688","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7395","19-20068","Aug_Scb_20","239689","FHB.plant.response...1.9.response.scale.",3.99999999999999,1.5716759915261
"7396","19-20069","Aug_Scb_20","239690","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7397","19-20079","Aug_Scb_20","239691","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7398","19-20203","Aug_Scb_20","239692","FHB.plant.response...1.9.response.scale.",1.99999999999999,1.5716759915261
"7401","19-20231","Aug_Scb_20","239695","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7402","19-20306","Aug_Scb_20","239696","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7403","19-20311","Aug_Scb_20","239697","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7405","19-20315","Aug_Scb_20","239699","FHB.plant.response...1.9.response.scale.",0.999999999999996,1.5716759915261
"7406","19-20318","Aug_Scb_20","239700","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7407","19-20320","Aug_Scb_20","239701","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7408","19-20326","Aug_Scb_20","239702","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7409","19-20337","Aug_Scb_20","239703","FHB.plant.response...1.9.response.scale.",9,1.5716759915261
"7410","19-20342","Aug_Scb_20","239704","FHB.plant.response...1.9.response.scale.",4.99999999999999,1.5716759915261
"7412","19-20348","Aug_Scb_20","239706","FHB.plant.response...1.9.response.scale.",2.99999999999999,1.5716759915261
"7413","19-20350","Aug_Scb_20","239707","FHB.plant.response...1.9.response.scale.",0.999999999999997,1.5716759915261
"7414","19-20353","Aug_Scb_20","239708","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7415","19-20355","Aug_Scb_20","239709","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7417","19-20365","Aug_Scb_20","239711","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7418","19-20366","Aug_Scb_20","239712","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7419","19-20402","Aug_Scb_20","239713","FHB.plant.response...1.9.response.scale.",1.99999999999999,1.5716759915261
"7420","19-20471","Aug_Scb_20","239714","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7422","19-20476","Aug_Scb_20","239716","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7424","19-20544","Aug_Scb_20","239718","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7426","19-20549","Aug_Scb_20","239720","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7427","19-20550","Aug_Scb_20","239721","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7428","19-20561","Aug_Scb_20","239722","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7429","19-20562","Aug_Scb_20","239723","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7431","19-20641","Aug_Scb_20","239725","FHB.plant.response...1.9.response.scale.",2.99999999999999,1.5716759915261
"7432","19-20648","Aug_Scb_20","239726","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7433","19-20650","Aug_Scb_20","239727","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7439","19-21341","Aug_Scb_20","239733","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7440","19-21358","Aug_Scb_20","239734","FHB.plant.response...1.9.response.scale.",5,1.5716759915261
"7441","19-21360","Aug_Scb_20","239735","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7442","19-21364","Aug_Scb_20","239736","FHB.plant.response...1.9.response.scale.",0.999999999999998,1.5716759915261
"7443","19-21372","Aug_Scb_20","239737","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7445","19-21403","Aug_Scb_20","239739","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7447","19-21418","Aug_Scb_20","239741","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7448","19-21425","Aug_Scb_20","239742","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7449","19-21431","Aug_Scb_20","239743","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7452","19-21445","Aug_Scb_20","239746","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7454","19-21449","Aug_Scb_20","239748","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7455","19-21459","Aug_Scb_20","239749","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7456","19-21462","Aug_Scb_20","239750","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7458","19-21467","Aug_Scb_20","239752","FHB.plant.response...1.9.response.scale.",5,1.5716759915261
"7460","19-21470","Aug_Scb_20","239754","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7461","19-21472","Aug_Scb_20","239755","FHB.plant.response...1.9.response.scale.",9,1.5716759915261
"7462","19-21507","Aug_Scb_20","239756","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7463","19-21513","Aug_Scb_20","239757","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7464","19-21518","Aug_Scb_20","239758","FHB.plant.response...1.9.response.scale.",5,1.5716759915261
"7465","19-21522","Aug_Scb_20","239759","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7466","19-21535","Aug_Scb_20","239760","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7468","19-21541","Aug_Scb_20","239762","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7469","19-21544","Aug_Scb_20","239763","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7470","19-21548","Aug_Scb_20","239764","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7471","19-21549","Aug_Scb_20","239765","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7472","19-21551","Aug_Scb_20","239766","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7473","19-21556","Aug_Scb_20","239767","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7474","19-21559","Aug_Scb_20","239768","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7476","19-21570","Aug_Scb_20","239770","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7477","19-21572","Aug_Scb_20","239771","FHB.plant.response...1.9.response.scale.",3,1.5716759915261
"7478","19-21574","Aug_Scb_20","239772","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7479","19-21575","Aug_Scb_20","239773","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7480","19-21625","Aug_Scb_20","239774","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7481","19-21629","Aug_Scb_20","239775","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7482","19-21632","Aug_Scb_20","239776","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7483","19-21633","Aug_Scb_20","239777","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7484","19-21637","Aug_Scb_20","239778","FHB.plant.response...1.9.response.scale.",6,1.5716759915261
"7485","19-21652","Aug_Scb_20","239779","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7486","19-21666","Aug_Scb_20","239780","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7487","19-21677","Aug_Scb_20","239781","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7488","19-21678","Aug_Scb_20","239782","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7489","19-21704","Aug_Scb_20","239783","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7490","19-21709","Aug_Scb_20","239784","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7491","19-21717","Aug_Scb_20","239785","FHB.plant.response...1.9.response.scale.",7,1.5716759915261
"7492","19-21720","Aug_Scb_20","239786","FHB.plant.response...1.9.response.scale.",8,1.5716759915261
"7493","19-21722","Aug_Scb_20","239787","FHB.plant.response...1.9.response.scale.",4,1.5716759915261
"7494","19-21724","Aug_Scb_20","239788","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7495","19-21731","Aug_Scb_20","239789","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7496","19-21744","Aug_Scb_20","239790","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7497","19-21756","Aug_Scb_20","239791","FHB.plant.response...1.9.response.scale.",1,1.5716759915261
"7498","19-21760","Aug_Scb_20","239792","FHB.plant.response...1.9.response.scale.",0.999999999999999,1.5716759915261
"7499","19-21764","Aug_Scb_20","239793","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
"7500","19-21765","Aug_Scb_20","239794","FHB.plant.response...1.9.response.scale.",0.999999999999998,1.5716759915261
"7501","19-21815","Aug_Scb_20","239795","FHB.plant.response...1.9.response.scale.",0.999999999999998,1.5716759915261
"7502","19-21821","Aug_Scb_20","239796","FHB.plant.response...1.9.response.scale.",0.999999999999998,1.5716759915261
"7503","19-21829","Aug_Scb_20","239797","FHB.plant.response...1.9.response.scale.",2,1.5716759915261
